species_id,name,description,url
361,snorunt,"Arrives alongside the first snow. It's thought that homes Snorunt visit will prosper for many generations. By tradition, one might offer a lump of ice made from pure water at one's front door.",https://bulbapedia.bulbagarden.net/wiki/Snorunt_(Pok%C3%A9mon)
362,glalie,"It covers its body with an armor of ice harder than steel. Uses its breath to freeze prey, which it then devours as if they were frozen desserts.",https://bulbapedia.bulbagarden.net/wiki/Glalie_(Pok%C3%A9mon)
363,spheal,"During the season when drift ice approaches the shore, Spheal prefers living on the ice—where fewer predators lurk—rather than the land. Its fur retains heat superbly and resists harsh cold.",https://bulbapedia.bulbagarden.net/wiki/Spheal_(Pok%C3%A9mon)
364,sealeo,"Its white whiskers are very sensitive. Sealeo will balance Spheal on the tip of its nose, checking its scent and its feel to be sure the Spheal is healthy.",https://bulbapedia.bulbagarden.net/wiki/Sealeo_(Pok%C3%A9mon)
365,walrein,"Its thick tusks are strong enough to shatter drift ice. They have been known to break, but they will grow back by the next year. The Hisui region is well known for these broken tusks.",https://bulbapedia.bulbagarden.net/wiki/Walrein_(Pok%C3%A9mon)
366,clamperl,Clamperl’s pearls are exceedingly precious. They can be more than 10 times as costly as Shellder’s pearls.,https://bulbapedia.bulbagarden.net/wiki/Clamperl_(Pok%C3%A9mon)
367,huntail,"Deep seas are their habitat. According to tradition, when Huntail wash up onshore, something unfortunate will happen.",https://bulbapedia.bulbagarden.net/wiki/Huntail_(Pok%C3%A9mon)
368,gorebyss,"It sucks bodily fluids out of its prey. The leftover meat sinks to the seafloor, where it becomes food for other Pokémon.",https://bulbapedia.bulbagarden.net/wiki/Gorebyss_(Pok%C3%A9mon)
369,relicanth,"This Pokémon was discovered during deep-sea exploration. Its appearance hasn’t changed in 100,000,000 years, so it’s called a living fossil.",https://bulbapedia.bulbagarden.net/wiki/Relicanth_(Pok%C3%A9mon)
370,luvdisc,Luvdisc makes its home in coral reefs in warm seas. It especially likes sleeping in the space between Corsola’s branches.,https://bulbapedia.bulbagarden.net/wiki/Luvdisc_(Pok%C3%A9mon)
371,bagon,Bagon is a solitary Pokémon that doesn’t form groups with others of its kind. It also has a head hard enough to cleave a boulder in one strike.,https://bulbapedia.bulbagarden.net/wiki/Bagon_(Pok%C3%A9mon)
372,shelgon,"Shelgon ignores its hunger entirely, never eating any food. Apparently, Shelgon will evolve once all its energy stores are used up.",https://bulbapedia.bulbagarden.net/wiki/Shelgon_(Pok%C3%A9mon)
373,salamence,"While basking in the joy of flight generally keeps this Pokémon in high spirits, Salamence turns into an uncontrollable menace if something angers it.",https://bulbapedia.bulbagarden.net/wiki/Salamence_(Pok%C3%A9mon)
374,beldum,"The cells in this Pokémon’s body are composed of magnetic material. Instead of blood, magnetic forces flow through Beldum’s body.",https://bulbapedia.bulbagarden.net/wiki/Beldum_(Pok%C3%A9mon)
375,metang,"Using magnetic forces to stay aloft, this Pokémon flies at high speeds, weaving through harsh mountain terrain in pursuit of prey.",https://bulbapedia.bulbagarden.net/wiki/Metang_(Pok%C3%A9mon)
376,metagross,Metagross is the result of the fusion of two Metang. This Pokémon defeats its opponents through use of its supercomputer-level brain.,https://bulbapedia.bulbagarden.net/wiki/Metagross_(Pok%C3%A9mon)
377,regirock,"Cutting-edge technology was used to study the internals of this Pokémon’s rock body, but nothing was found—not even a brain or a heart.",https://bulbapedia.bulbagarden.net/wiki/Regirock_(Pok%C3%A9mon)
378,regice,This Pokémon’s body is made of solid ice. It’s said that Regice was born beneath thick ice in the ice age.,https://bulbapedia.bulbagarden.net/wiki/Regice_(Pok%C3%A9mon)
379,registeel,"It’s rumored that this Pokémon was born deep underground in the planet’s mantle and that it emerged onto the surface 10,000 years ago.",https://bulbapedia.bulbagarden.net/wiki/Registeel_(Pok%C3%A9mon)
380,latias,Latias is highly intelligent and capable of understanding human speech. It is covered with a glass-like down. The Pokémon enfolds its body with its down and refracts light to alter its appearance.,https://bulbapedia.bulbagarden.net/wiki/Latias_(Pok%C3%A9mon)
381,latios,Latios will only open its heart to a Trainer with a compassionate spirit. This Pokémon can fly faster than a jet plane by folding its forelegs to minimize air resistance.,https://bulbapedia.bulbagarden.net/wiki/Latios_(Pok%C3%A9mon)
382,kyogre,"Kyogre is said to be the personification of the sea itself. Legends tell of its many clashes against Groudon, as each sought to gain the power of nature.",https://bulbapedia.bulbagarden.net/wiki/Kyogre_(Pok%C3%A9mon)
383,groudon,"Through Primal Reversion and with nature’s full power, it will take back its true form. It can cause magma to erupt and expand the landmass of the world.",https://bulbapedia.bulbagarden.net/wiki/Groudon_(Pok%C3%A9mon)
384,rayquaza,"It flies forever through the ozone layer, consuming meteoroids for sustenance. The many meteoroids in its body provide the energy it needs to Mega Evolve.",https://bulbapedia.bulbagarden.net/wiki/Rayquaza_(Pok%C3%A9mon)
385,jirachi,"It’s believed that when this Pokémon wakes from its 1,000-year slumber, it will grant any wishes written on the notes attached to its head.",https://bulbapedia.bulbagarden.net/wiki/Jirachi_(Pok%C3%A9mon)
386,deoxys,Deoxys emerged from a virus that came from space. It is highly intelligent and wields psychokinetic powers. This Pokémon shoots lasers from the crystalline organ on its chest.,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pok%C3%A9mon)
387,turtwig,This Pokémon becomes more energetic the more sunlight there is. The part resembling a shell is similar to silt and is slightly damp and warm to the touch.,https://bulbapedia.bulbagarden.net/wiki/Turtwig_(Pok%C3%A9mon)
388,grotle,"Appears where there is clean spring water. The fruit that grows on the shrubs on its shell is sweet, nutritious, and truly delicious.",https://bulbapedia.bulbagarden.net/wiki/Grotle_(Pok%C3%A9mon)
389,torterra,"This remarkable, large-bodied Pokémon would serve beautifully as borrowed scenery for a garden, and its strength is peerless. Torterra roams the wilderness in search of clean water.",https://bulbapedia.bulbagarden.net/wiki/Torterra_(Pok%C3%A9mon)
390,chimchar,Full of vigor and always in high spirits. It was once known by the name ”Lantern-Tail” and feared as some kind of apparition.,https://bulbapedia.bulbagarden.net/wiki/Chimchar_(Pok%C3%A9mon)
391,monferno,"The deeper the blue on its face, the more powerful it will grow to become. It leaps about every which way and lands powerful blows against its opponents with the flame on its tail.",https://bulbapedia.bulbagarden.net/wiki/Monferno_(Pok%C3%A9mon)
392,infernape,"A tall, hardy Pokémon with a dazzling appearance. It shrouds itself in flame and battles as if engaged in dance—truly a sight to behold.",https://bulbapedia.bulbagarden.net/wiki/Infernape_(Pok%C3%A9mon)
393,piplup,"Prefers cold climes and appears along coasts. It's an adorable little thing—as cute as any child—but it's also prideful, unwilling to accept handouts from people.",https://bulbapedia.bulbagarden.net/wiki/Piplup_(Pok%C3%A9mon)
394,prinplup,"It swims gracefully through the frigid sea and sings with a voice like the roaring tide. It has powerful, sturdy wings and dignity to match.",https://bulbapedia.bulbagarden.net/wiki/Prinplup_(Pok%C3%A9mon)
395,empoleon,"Since ancient times, it has been revered by the people of Hisui, who call it the Master of the Waves. Its wings are a match for even master-crafted blades.",https://bulbapedia.bulbagarden.net/wiki/Empoleon_(Pok%C3%A9mon)
396,starly,"They live in the fields and mountains, gathering in large flocks. Their cries are quite obnoxious. Though small, their wings are strong—a strike from them leaves pain that persists for a week.",https://bulbapedia.bulbagarden.net/wiki/Starly_(Pok%C3%A9mon)
397,staravia,They form remarkably large flocks and are constantly fighting amongst themselves. I suspect that those with magnificent plumes on their heads are the strong ones.,https://bulbapedia.bulbagarden.net/wiki/Staravia_(Pok%C3%A9mon)
398,staraptor,"It has left the flock, having gained strength enough to survive on its own. The astounding force with which Staraptor flies through the air allows it to carry away large, burly targets.",https://bulbapedia.bulbagarden.net/wiki/Staraptor_(Pok%C3%A9mon)
399,bidoof,Bidoof has an unsophisticated face and is rarely flustered by anything. There have been incidents involving Bidoof sauntering into villages and gnawing on the houses without a single care.,https://bulbapedia.bulbagarden.net/wiki/Bidoof_(Pok%C3%A9mon)
400,bibarel,Bibarel fur repels water and is also a fantastic material for heat retention. These Pokémon create dams on rivers to live in.,https://bulbapedia.bulbagarden.net/wiki/Bibarel_(Pok%C3%A9mon)
401,kricketot,"When the trees take on new hues, more of these Pokémon appear. The tone they create by striking their antennae together resembles that of the marimba, an instrument of foreign lands.",https://bulbapedia.bulbagarden.net/wiki/Kricketot_(Pok%C3%A9mon)
402,kricketune,"It uses its cutlass-like arms to produce sound, the melody of which varies from individual to individual. It is a worthwhile endeavor to seek out one's favorite tunes.",https://bulbapedia.bulbagarden.net/wiki/Kricketune_(Pok%C3%A9mon)
403,shinx,Shakes its body to generate electricity. Its stature belies its aggression—one must be patient to tame this Pokémon.,https://bulbapedia.bulbagarden.net/wiki/Shinx_(Pok%C3%A9mon)
404,luxio,"Proudly uses its electrified claws as weapons. It seems to be a gracious Pokémon, evenly sharing the spoils of the hunt with others of its kind.",https://bulbapedia.bulbagarden.net/wiki/Luxio_(Pok%C3%A9mon)
405,luxray,"They form packs, each having one male as leader. Legends say that when Luxray's two eyes shimmer with gold, the Pokémon can see through anything.",https://bulbapedia.bulbagarden.net/wiki/Luxray_(Pok%C3%A9mon)
406,budew,"When the sun's light strengthens, the bud atop this Pokémon's head opens. This is a sign to the people that the harsh winter is over, and the season of budding has begun.",https://bulbapedia.bulbagarden.net/wiki/Budew_(Pok%C3%A9mon)
407,roserade,Hidden within the bouquet on each hand are thorned whips loaded with virulent poison. Roserade moves gracefully as it corners its prey and mercilessly lashes them with its whips.,https://bulbapedia.bulbagarden.net/wiki/Roserade_(Pok%C3%A9mon)
408,cranidos,"An incredibly rare sight. They duel each other by ramming their heads together, and the resulting sound echoes throughout the area like the pealing of a bell.",https://bulbapedia.bulbagarden.net/wiki/Cranidos_(Pok%C3%A9mon)
409,rampardos,"Very little is known about its biology. Can knock down massive trees by smashing its beautiful, pearl-like crown against them.",https://bulbapedia.bulbagarden.net/wiki/Rampardos_(Pok%C3%A9mon)
410,shieldon,"Much remains unknown about this Pokémon, as few have ever seen it. However, we know that it is calm and dislikes conflict, and it enjoys polishing its face against trees and rocks.",https://bulbapedia.bulbagarden.net/wiki/Shieldon_(Pok%C3%A9mon)
411,bastiodon,"Its face is sturdy—as strong as diamond—and this hardness offers a very stable defense. Much about this species is still unknown, such as its natural habitat.",https://bulbapedia.bulbagarden.net/wiki/Bastiodon_(Pok%C3%A9mon)
412,burmy,"If its cloak is even slightly damaged, Burmy will immediately repair it with whatever is close at hand. The Pokémon within the cloak is scrawny and vulnerable to the cold.",https://bulbapedia.bulbagarden.net/wiki/Burmy_(Pok%C3%A9mon)
413,wormadam,"When Burmy evolved, its cloak became a part of this Pokémon’s body. The cloak is never shed.",https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pok%C3%A9mon)
414,mothim,"Scatters steel-colored scales as it flaps its wings. Despite being observed feeding primarily on the nectar of flowers, Mothim is not often seen around flower gardens.",https://bulbapedia.bulbagarden.net/wiki/Mothim_(Pok%C3%A9mon)
415,combee,They swear fealty to a queen Pokémon and work diligently to gather nectar. Each swarm produces a different flavor of honey.,https://bulbapedia.bulbagarden.net/wiki/Combee_(Pok%C3%A9mon)
416,vespiquen,Commands its subjects to build its hive. It will dispatch any interlopers who dare sneak into its nest and use them as nourishment for itself.,https://bulbapedia.bulbagarden.net/wiki/Vespiquen_(Pok%C3%A9mon)
417,pachirisu,"A species related to the Pikachu line. Though Pachirisu is a calm Pokémon, it still presents a danger should one touch its electrified tail or cheeks.",https://bulbapedia.bulbagarden.net/wiki/Pachirisu_(Pok%C3%A9mon)
418,buizel,It moves freely in the water by spinning its forked tail for propulsion. The resemblance to the screw of a steamboat is coincidental.,https://bulbapedia.bulbagarden.net/wiki/Buizel_(Pok%C3%A9mon)
419,floatzel,"Has a long, rather splendid flotation sac, which prevents Floatzel from drowning even in stormy seas. One might glimpse this species around fishing hamlets from time to time.",https://bulbapedia.bulbagarden.net/wiki/Floatzel_(Pok%C3%A9mon)
420,cherubi,"Once the fruit growing alongside the main body is large and plump, Cherubi will use the nutrients within to evolve. The fruit then detaches, becoming nourishment for other creatures.",https://bulbapedia.bulbagarden.net/wiki/Cherubi_(Pok%C3%A9mon)
